Date,AvgAQI,AvgPM2.5,AvgPM10,AvgNO,AvgNH3,AvgCO,AvgSO2
10-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-04-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
31-05-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
02-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
03-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
04-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
05-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
06-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
07-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
08-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
09-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
10-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
11-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
12-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
13-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
14-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
15-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
16-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
17-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
18-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
19-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
20-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
21-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
22-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
23-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
24-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
25-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
26-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
27-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
28-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
29-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
30-06-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
01-07-2020,77.7704918,28.87363388,63.23887978,7.60284153,12.38371585,0.876693989,6.14579235
